"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1229;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";61219
1230;"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.3";87912
1231;"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"1TB SSD";"SSD";1024;0;"Nvidia";"windows";"1.95";186427
1232;"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";2.4;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.3";24989
1233;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.7";85141
1234;"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";1.6;4;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"macos";"1.08";51096
1235;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.1";25468
1236;"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.54";117120
1237;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.24";39267
1238;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.3";62284
1239;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.4";79867
1240;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"256GB SSD";"SSD";256;0;"AMD";"windows";"2.2";31839
1241;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.45";68198
1242;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.4";19277
1243;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"2.77";95851
1244;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.54";58607
1246;"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.6";46620
1247;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.34";123876
1248;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"N/A";"2.3";30529
1249;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.2;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.24";96597
1250;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.2";17263
1251;"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"1.86";21259
1252;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"128GB SSD";"SSD";128;0;"Nvidia";"windows";"2.4";30316
1253;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.9";57116
1254;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.2";23656
1255;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2";18062
1256;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"4.0";101232
1257;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.29";26107
1258;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";"2.32";47686
1259;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.4";65481
1260;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.8";44383
1261;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.2";38841
1262;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.3";24456
1263;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.4";15398
1264;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.20";20193
1265;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.6";47899
1266;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";"2.04";29303
1267;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.3";42943
1268;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.17";11136
1269;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"500GB HDD";"HDD";500;0;"Nvidia";"windows";"2.2";38379
1270;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.8";33993
1271;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.3";79867
1272;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";"1.5";12201
1273;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.19";40706
1274;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.2";19660
1275;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.2";38841
1276;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.3";24456
1277;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.4";15398
1278;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.20";20193
1279;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.6";47899
1280;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";"2.04";29303
1281;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.3";42943
1282;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.17";11136
1283;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"500GB HDD";"HDD";500;0;"Nvidia";"windows";"2.2";38379
1284;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.8";33993
1285;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.3";79867
1286;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";"1.5";12201
1287;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.19";40706
1288;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.2";19660
1289;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.2";38841
1290;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.3";24456
1291;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.4";15398
1292;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.20";20193
1293;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.6";47899
1294;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";"2.04";29303
1295;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"AMD";"linux";"2.3";42943
1296;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.17";11136
1297;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"500GB HDD";"HDD";500;0;"Nvidia";"windows";"2.2";38379
1298;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.8";33993
1299;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.3";79867
1300;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";"1.5";12201
1301;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.19";40706
1302;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.2";19660
