"level_0";"index";"Airline";"Date_of_Journey";"Source";"Destination";"Dep_Time";"Duration";"Total_Stops";"Additional_Info";"Price";"departure";"duration_mins";"arrival"
7668;7668;"IndiGo";"2019-06-24";"Mumbai";"Hyderabad";"9:10";"1h 30m";"non-stop";"No info";4049;"2019-06-24 09:10:00";90;"2019-06-24 10:40:00"
7669;7669;"Air India";"2019-06-24";"Delhi";"Cochin";"12:00";"7h 15m";"2 stops";"No info";9548;"2019-06-24 12:00:00";435;"2019-06-24 19:15:00"
7670;7670;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"2:15";"16h 45m";"1 stop";"In-flight meal not included";10262;"2019-06-24 02:15:00";1005;"2019-06-24 19:00:00"
7671;7671;"SpiceJet";"2019-06-24";"Kolkata";"Banglore";"17:10";"2h 30m";"non-stop";"No check-in baggage included";3841;"2019-06-24 17:10:00";150;"2019-06-24 19:40:00"
7672;7672;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"11:00";"3h 15m";"non-stop";"No info";9564;"2019-06-24 11:00:00";195;"2019-06-24 14:15:00"
7673;7673;"SpiceJet";"2019-06-24";"Banglore";"Delhi";"5:55";"2h 40m";"non-stop";"No info";3625;"2019-06-24 05:55:00";160;"2019-06-24 08:35:00"
7674;7674;"Jet Airways";"2019-06-24";"Banglore";"Delhi";"18:55";"3h 5m";"non-stop";"In-flight meal not included";6478;"2019-06-24 18:55:00";185;"2019-06-24 22:00:00"
7675;7675;"IndiGo";"2019-06-24";"Mumbai";"Hyderabad";"6:25";"1h 30m";"non-stop";"No info";4049;"2019-06-24 06:25:00";90;"2019-06-24 07:55:00"
7676;7676;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"9:40";"18h 45m";"2 stops";"In-flight meal not included";10368;"2019-06-24 09:40:00";1125;"2019-06-25 04:25:00"
7677;7677;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"21:50";"6h 35m";"1 stop";"In-flight meal not included";10262;"2019-06-24 21:50:00";395;"2019-06-25 04:25:00"
7678;7678;"IndiGo";"2019-06-24";"Kolkata";"Banglore";"15:30";"2h 35m";"non-stop";"No info";4804;"2019-06-24 15:30:00";155;"2019-06-24 18:05:00"
7679;7679;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"11:30";"14h";"1 stop";"No info";13377;"2019-06-24 11:30:00";840;"2019-06-25 01:30:00"
7680;7680;"IndiGo";"2019-06-24";"Mumbai";"Hyderabad";"19:05";"1h 30m";"non-stop";"No info";2754;"2019-06-24 19:05:00";90;"2019-06-24 20:35:00"
7681;7681;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"8:45";"10h 15m";"1 stop";"No info";12524;"2019-06-24 08:45:00";615;"2019-06-24 19:00:00"
7682;7682;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"9:00";"12h";"1 stop";"No info";8143;"2019-06-24 09:00:00";720;"2019-06-24 21:00:00"
7683;7683;"Air India";"2019-06-24";"Delhi";"Cochin";"14:10";"3h";"non-stop";"No info";5201;"2019-06-24 14:10:00";180;"2019-06-24 17:10:00"
7684;7684;"IndiGo";"2019-06-24";"Mumbai";"Hyderabad";"16:55";"1h 30m";"non-stop";"No info";3175;"2019-06-24 16:55:00";90;"2019-06-24 18:25:00"
7685;7685;"SpiceJet";"2019-06-24";"Kolkata";"Banglore";"9:00";"2h 25m";"non-stop";"No info";3873;"2019-06-24 09:00:00";145;"2019-06-24 11:25:00"
7686;7686;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"13:00";"6h";"1 stop";"In-flight meal not included";10262;"2019-06-24 13:00:00";360;"2019-06-24 19:00:00"
7687;7687;"SpiceJet";"2019-06-24";"Banglore";"Delhi";"9:30";"2h 50m";"non-stop";"No info";3625;"2019-06-24 09:30:00";170;"2019-06-24 12:20:00"
7688;7688;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"18:15";"24h 45m";"1 stop";"In-flight meal not included";10262;"2019-06-24 18:15:00";1485;"2019-06-25 19:00:00"
7689;7689;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"16:00";"20h 35m";"1 stop";"In-flight meal not included";10262;"2019-06-24 16:00:00";1235;"2019-06-25 12:35:00"
7690;7690;"IndiGo";"2019-06-24";"Delhi";"Cochin";"7:15";"5h 15m";"1 stop";"No info";6582;"2019-06-24 07:15:00";315;"2019-06-24 12:30:00"
7691;7691;"Jet Airways";"2019-06-24";"Banglore";"Delhi";"19:50";"3h";"non-stop";"In-flight meal not included";6478;"2019-06-24 19:50:00";180;"2019-06-24 22:50:00"
7692;7692;"Jet Airways";"2019-06-24";"Banglore";"Delhi";"7:10";"3h";"non-stop";"In-flight meal not included";5769;"2019-06-24 07:10:00";180;"2019-06-24 10:10:00"
7693;7693;"IndiGo";"2019-06-24";"Delhi";"Cochin";"5:10";"4h 55m";"1 stop";"No info";6496;"2019-06-24 05:10:00";295;"2019-06-24 10:05:00"
7694;7694;"IndiGo";"2019-06-24";"Delhi";"Cochin";"10:35";"10h 25m";"1 stop";"No info";5894;"2019-06-24 10:35:00";625;"2019-06-24 21:00:00"
7695;7695;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"21:25";"15h 10m";"2 stops";"No info";12609;"2019-06-24 21:25:00";910;"2019-06-25 12:35:00"
7696;7696;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"17:35";"25h 25m";"2 stops";"No info";13922;"2019-06-24 17:35:00";1525;"2019-06-25 19:00:00"
7697;7697;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"6:00";"6h 35m";"1 stop";"No info";12524;"2019-06-24 06:00:00";395;"2019-06-24 12:35:00"
7698;7698;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"20:55";"15h 40m";"1 stop";"In-flight meal not included";10262;"2019-06-24 20:55:00";940;"2019-06-25 12:35:00"
7699;7699;"IndiGo";"2019-06-24";"Delhi";"Cochin";"16:10";"6h 20m";"1 stop";"No info";6412;"2019-06-24 16:10:00";380;"2019-06-24 22:30:00"
7700;7700;"IndiGo";"2019-06-24";"Delhi";"Cochin";"5:05";"7h 5m";"1 stop";"No info";6442;"2019-06-24 05:05:00";425;"2019-06-24 12:10:00"
7701;7701;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"13:15";"9h 15m";"1 stop";"No info";8018;"2019-06-24 13:15:00";555;"2019-06-24 22:30:00"
7702;7702;"Air Asia";"2019-06-24";"Kolkata";"Banglore";"19:55";"2h 30m";"non-stop";"No info";3807;"2019-06-24 19:55:00";150;"2019-06-24 22:25:00"
7703;7703;"Air India";"2019-06-24";"Delhi";"Cochin";"5:15";"25h 35m";"1 stop";"No info";6587;"2019-06-24 05:15:00";1535;"2019-06-25 06:50:00"
7704;7704;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"11:30";"7h 45m";"1 stop";"No info";14848;"2019-06-24 11:30:00";465;"2019-06-24 19:15:00"
7705;7705;"Air Asia";"2019-06-24";"Banglore";"Delhi";"11:10";"2h 45m";"non-stop";"No info";3383;"2019-06-24 11:10:00";165;"2019-06-24 13:55:00"
7706;7706;"IndiGo";"2019-06-24";"Banglore";"Delhi";"1:30";"2h 45m";"non-stop";"No info";3943;"2019-06-24 01:30:00";165;"2019-06-24 04:15:00"
7707;7707;"Air Asia";"2019-06-24";"Delhi";"Cochin";"16:45";"13h 50m";"1 stop";"No info";6752;"2019-06-24 16:45:00";830;"2019-06-25 06:35:00"
7708;7708;"Vistara";"2019-06-24";"Delhi";"Cochin";"14:40";"3h 10m";"non-stop";"No info";6216;"2019-06-24 14:40:00";190;"2019-06-24 17:50:00"
7709;7709;"Air India";"2019-06-24";"Delhi";"Cochin";"22:00";"21h 15m";"2 stops";"No info";9181;"2019-06-24 22:00:00";1275;"2019-06-25 19:15:00"
7710;7710;"IndiGo";"2019-06-24";"Banglore";"Delhi";"10:10";"2h 50m";"non-stop";"No info";3943;"2019-06-24 10:10:00";170;"2019-06-24 13:00:00"
7711;7711;"IndiGo";"2019-06-24";"Mumbai";"Hyderabad";"1:40";"1h 30m";"non-stop";"No info";2754;"2019-06-24 01:40:00";90;"2019-06-24 03:10:00"
7712;7712;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"20:55";"7h 30m";"1 stop";"In-flight meal not included";10262;"2019-06-24 20:55:00";450;"2019-06-25 04:25:00"
7713;7713;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"7:05";"9h 5m";"1 stop";"No info";9856;"2019-06-24 07:05:00";545;"2019-06-24 16:10:00"
7714;7714;"Jet Airways";"2019-06-24";"Banglore";"Delhi";"7:10";"3h";"non-stop";"No info";8016;"2019-06-24 07:10:00";180;"2019-06-24 10:10:00"
7715;7715;"IndiGo";"2019-06-24";"Delhi";"Cochin";"16:00";"9h 30m";"1 stop";"No info";6316;"2019-06-24 16:00:00";570;"2019-06-25 01:30:00"
7716;7716;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"2:15";"26h 10m";"1 stop";"In-flight meal not included";10262;"2019-06-24 02:15:00";1570;"2019-06-25 04:25:00"
7717;7717;"SpiceJet";"2019-06-24";"Delhi";"Cochin";"8:45";"4h 30m";"1 stop";"No info";4812;"2019-06-24 08:45:00";270;"2019-06-24 13:15:00"
7718;7718;"Air India";"2019-06-24";"Delhi";"Cochin";"5:15";"38h";"3 stops";"No info";10493;"2019-06-24 05:15:00";2280;"2019-06-25 19:15:00"
7719;7719;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"14:00";"22h 35m";"1 stop";"In-flight meal not included";10262;"2019-06-24 14:00:00";1355;"2019-06-25 12:35:00"
7720;7720;"Jet Airways";"2019-06-24";"Mumbai";"Hyderabad";"7:05";"1h 25m";"non-stop";"In-flight meal not included";4995;"2019-06-24 07:05:00";85;"2019-06-24 08:30:00"
7721;7721;"IndiGo";"2019-06-24";"Delhi";"Cochin";"18:35";"6h 55m";"1 stop";"No info";5883;"2019-06-24 18:35:00";415;"2019-06-25 01:30:00"
7722;7722;"Air India";"2019-06-24";"Delhi";"Cochin";"18:05";"3h 5m";"non-stop";"No info";5201;"2019-06-24 18:05:00";185;"2019-06-24 21:10:00"
7723;7723;"IndiGo";"2019-06-24";"Delhi";"Cochin";"15:10";"4h 50m";"1 stop";"No info";6147;"2019-06-24 15:10:00";290;"2019-06-24 20:00:00"
7724;7724;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"8:00";"13h";"1 stop";"No info";7618;"2019-06-24 08:00:00";780;"2019-06-24 21:00:00"
7725;7725;"Air India";"2019-06-24";"Delhi";"Cochin";"17:15";"26h";"2 stops";"No info";11972;"2019-06-24 17:15:00";1560;"2019-06-25 19:15:00"
7726;7726;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"22:50";"20h 10m";"1 stop";"In-flight meal not included";10262;"2019-06-24 22:50:00";1210;"2019-06-25 19:00:00"
7727;7727;"IndiGo";"2019-06-24";"Delhi";"Cochin";"17:10";"8h 20m";"1 stop";"No info";5684;"2019-06-24 17:10:00";500;"2019-06-25 01:30:00"
7728;7728;"Vistara";"2019-06-24";"Chennai";"Kolkata";"7:45";"2h 15m";"non-stop";"No info";3687;"2019-06-24 07:45:00";135;"2019-06-24 10:00:00"
7729;7729;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"20:55";"22h 5m";"1 stop";"In-flight meal not included";10262;"2019-06-24 20:55:00";1325;"2019-06-25 19:00:00"
7730;7730;"SpiceJet";"2019-06-24";"Kolkata";"Banglore";"6:55";"2h 35m";"non-stop";"No check-in baggage included";3841;"2019-06-24 06:55:00";155;"2019-06-24 09:30:00"
7731;7731;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"5:30";"22h 55m";"2 stops";"No info";13014;"2019-06-24 05:30:00";1375;"2019-06-25 04:25:00"
7732;7732;"IndiGo";"2019-06-24";"Banglore";"Delhi";"8:30";"2h 50m";"non-stop";"No info";4823;"2019-06-24 08:30:00";170;"2019-06-24 11:20:00"
7733;7733;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"19:15";"9h 10m";"1 stop";"In-flight meal not included";10262;"2019-06-24 19:15:00";550;"2019-06-25 04:25:00"
7734;7734;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"13:25";"23h 10m";"2 stops";"No info";12819;"2019-06-24 13:25:00";1390;"2019-06-25 12:35:00"
7735;7735;"GoAir";"2019-06-24";"Delhi";"Cochin";"7:00";"5h 55m";"1 stop";"No info";5281;"2019-06-24 07:00:00";355;"2019-06-24 12:55:00"
7736;7736;"IndiGo";"2019-06-24";"Banglore";"Delhi";"18:55";"2h 55m";"non-stop";"No info";4823;"2019-06-24 18:55:00";175;"2019-06-24 21:50:00"
7737;7737;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"9:25";"27h 10m";"2 stops";"No info";13882;"2019-06-24 09:25:00";1630;"2019-06-25 12:35:00"
7738;7738;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"8:30";"10h 45m";"1 stop";"No info";7354;"2019-06-24 08:30:00";645;"2019-06-24 19:15:00"
7739;7739;"IndiGo";"2019-06-24";"Banglore";"Delhi";"4:00";"2h 50m";"non-stop";"No info";3943;"2019-06-24 04:00:00";170;"2019-06-24 06:50:00"
7740;7740;"Air Asia";"2019-06-24";"Delhi";"Cochin";"7:55";"5h 30m";"1 stop";"No info";6152;"2019-06-24 07:55:00";330;"2019-06-24 13:25:00"
7741;7741;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"23:05";"13h 30m";"2 stops";"No info";12819;"2019-06-24 23:05:00";810;"2019-06-25 12:35:00"
7742;7742;"Jet Airways";"2019-06-24";"Mumbai";"Hyderabad";"19:35";"1h 30m";"non-stop";"No info";5678;"2019-06-24 19:35:00";90;"2019-06-24 21:05:00"
7743;7743;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"11:30";"25h 5m";"1 stop";"In-flight meal not included";10262;"2019-06-24 11:30:00";1505;"2019-06-25 12:35:00"
7744;7744;"IndiGo";"2019-06-24";"Delhi";"Cochin";"7:35";"8h 35m";"1 stop";"No info";6442;"2019-06-24 07:35:00";515;"2019-06-24 16:10:00"
7745;7745;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"9:00";"19h 25m";"1 stop";"In-flight meal not included";10262;"2019-06-24 09:00:00";1165;"2019-06-25 04:25:00"
7746;7746;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"11:40";"7h 20m";"1 stop";"In-flight meal not included";10791;"2019-06-24 11:40:00";440;"2019-06-24 19:00:00"
7747;7747;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"11:40";"7h 20m";"2 stops";"No info";18804;"2019-06-24 11:40:00";440;"2019-06-24 19:00:00"
7748;7748;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"19:10";"23h 50m";"2 stops";"No info";12819;"2019-06-24 19:10:00";1430;"2019-06-25 19:00:00"
7749;7749;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"9:45";"6h 25m";"1 stop";"No info";9646;"2019-06-24 09:45:00";385;"2019-06-24 16:10:00"
7750;7750;"Air India";"2019-06-24";"Delhi";"Cochin";"16:55";"26h 20m";"2 stops";"No info";13381;"2019-06-24 16:55:00";1580;"2019-06-25 19:15:00"
7751;7751;"Jet Airways";"2019-06-24";"Mumbai";"Hyderabad";"8:45";"1h 30m";"non-stop";"In-flight meal not included";4995;"2019-06-24 08:45:00";90;"2019-06-24 10:15:00"
7752;7752;"SpiceJet";"2019-06-24";"Mumbai";"Hyderabad";"13:15";"1h 30m";"non-stop";"No info";2017;"2019-06-24 13:15:00";90;"2019-06-24 14:45:00"
7753;7753;"Air India";"2019-06-24";"Delhi";"Cochin";"10:55";"20h 45m";"2 stops";"No info";11753;"2019-06-24 10:55:00";1245;"2019-06-25 07:40:00"
7754;7754;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"19:10";"17h 25m";"2 stops";"No info";12819;"2019-06-24 19:10:00";1045;"2019-06-25 12:35:00"
7755;7755;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"15:00";"10h 30m";"1 stop";"No info";13377;"2019-06-24 15:00:00";630;"2019-06-25 01:30:00"
7756;7756;"GoAir";"2019-06-24";"Delhi";"Cochin";"7:25";"6h 10m";"1 stop";"No info";4692;"2019-06-24 07:25:00";370;"2019-06-24 13:35:00"
7757;7757;"Air India";"2019-06-24";"Delhi";"Cochin";"3:50";"15h 25m";"1 stop";"No info";8669;"2019-06-24 03:50:00";925;"2019-06-24 19:15:00"
7758;7758;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"14:35";"13h 50m";"2 stops";"No info";13376;"2019-06-24 14:35:00";830;"2019-06-25 04:25:00"
7759;7759;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"9:00";"27h 35m";"1 stop";"In-flight meal not included";10262;"2019-06-24 09:00:00";1655;"2019-06-25 12:35:00"
7760;7760;"IndiGo";"2019-06-24";"Delhi";"Cochin";"17:05";"5h 10m";"1 stop";"No info";6147;"2019-06-24 17:05:00";310;"2019-06-24 22:15:00"
7761;7761;"SpiceJet";"2019-06-24";"Delhi";"Cochin";"17:55";"4h 55m";"1 stop";"No info";4957;"2019-06-24 17:55:00";295;"2019-06-24 22:50:00"
7762;7762;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"22:50";"13h 45m";"1 stop";"In-flight meal not included";10262;"2019-06-24 22:50:00";825;"2019-06-25 12:35:00"
7763;7763;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"10:00";"9h";"1 stop";"In-flight meal not included";10262;"2019-06-24 10:00:00";540;"2019-06-24 19:00:00"
7764;7764;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"23:05";"29h 20m";"2 stops";"No info";12819;"2019-06-24 23:05:00";1760;"2019-06-26 04:25:00"
7765;7765;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"5:30";"22h 55m";"2 stops";"No info";13292;"2019-06-24 05:30:00";1375;"2019-06-25 04:25:00"
7766;7766;"IndiGo";"2019-06-24";"Kolkata";"Banglore";"15:15";"2h 30m";"non-stop";"No info";4804;"2019-06-24 15:15:00";150;"2019-06-24 17:45:00"
7767;7767;"IndiGo";"2019-06-24";"Delhi";"Cochin";"14:20";"3h 15m";"non-stop";"No info";5000;"2019-06-24 14:20:00";195;"2019-06-24 17:35:00"
7768;7768;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"7:30";"13h 30m";"1 stop";"No info";7740;"2019-06-24 07:30:00";810;"2019-06-24 21:00:00"
7769;7769;"Air India";"2019-06-24";"Delhi";"Cochin";"19:45";"23h 30m";"2 stops";"No info";9443;"2019-06-24 19:45:00";1410;"2019-06-25 19:15:00"
7770;7770;"IndiGo";"2019-06-24";"Chennai";"Kolkata";"19:35";"2h 20m";"non-stop";"No info";3597;"2019-06-24 19:35:00";140;"2019-06-24 21:55:00"
7771;7771;"Vistara";"2019-06-24";"Delhi";"Cochin";"6:00";"3h 10m";"non-stop";"No info";6216;"2019-06-24 06:00:00";190;"2019-06-24 09:10:00"
7772;7772;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"17:30";"19h 5m";"1 stop";"In-flight meal not included";10262;"2019-06-24 17:30:00";1145;"2019-06-25 12:35:00"
7773;7773;"IndiGo";"2019-06-24";"Chennai";"Kolkata";"22:05";"2h 20m";"non-stop";"No info";5277;"2019-06-24 22:05:00";140;"2019-06-25 00:25:00"
7774;7774;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"18:15";"18h 20m";"1 stop";"In-flight meal not included";10262;"2019-06-24 18:15:00";1100;"2019-06-25 12:35:00"
7775;7775;"Air India";"2019-06-24";"Delhi";"Cochin";"10:00";"9h 15m";"1 stop";"No info";9194;"2019-06-24 10:00:00";555;"2019-06-24 19:15:00"
7776;7776;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"6:40";"12h 20m";"1 stop";"No info";10877;"2019-06-24 06:40:00";740;"2019-06-24 19:00:00"
7777;7777;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"9:40";"26h 55m";"2 stops";"No info";13014;"2019-06-24 09:40:00";1615;"2019-06-25 12:35:00"
7778;7778;"IndiGo";"2019-06-24";"Delhi";"Cochin";"9:15";"11h 45m";"1 stop";"No info";6838;"2019-06-24 09:15:00";705;"2019-06-24 21:00:00"
7779;7779;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"13:00";"12h 30m";"1 stop";"No info";7198;"2019-06-24 13:00:00";750;"2019-06-25 01:30:00"
7780;7780;"Air India";"2019-06-24";"Delhi";"Cochin";"6:50";"24h 50m";"2 stops";"No info";13381;"2019-06-24 06:50:00";1490;"2019-06-25 07:40:00"
7781;7781;"IndiGo";"2019-06-24";"Delhi";"Cochin";"2:00";"5h 25m";"1 stop";"No info";5636;"2019-06-24 02:00:00";325;"2019-06-24 07:25:00"
7782;7782;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"23:05";"13h 30m";"2 stops";"No info";12819;"2019-06-24 23:05:00";810;"2019-06-25 12:35:00"
7783;7783;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"14:35";"13h 50m";"2 stops";"No info";13376;"2019-06-24 14:35:00";830;"2019-06-25 04:25:00"
7784;7784;"Air Asia";"2019-06-24";"Kolkata";"Banglore";"22:50";"2h 30m";"non-stop";"No info";3807;"2019-06-24 22:50:00";150;"2019-06-25 01:20:00"
7785;7785;"SpiceJet";"2019-06-24";"Chennai";"Kolkata";"17:45";"2h 20m";"non-stop";"No info";3597;"2019-06-24 17:45:00";140;"2019-06-24 20:05:00"
7786;7786;"IndiGo";"2019-06-24";"Mumbai";"Hyderabad";"21:20";"1h 30m";"non-stop";"No info";2227;"2019-06-24 21:20:00";90;"2019-06-24 22:50:00"
7787;7787;"Vistara";"2019-06-24";"Chennai";"Kolkata";"17:45";"2h 20m";"non-stop";"No info";11982;"2019-06-24 17:45:00";140;"2019-06-24 20:05:00"
7788;7788;"Air India";"2019-06-24";"Delhi";"Cochin";"17:15";"14h 25m";"2 stops";"No info";11989;"2019-06-24 17:15:00";865;"2019-06-25 07:40:00"
7789;7789;"IndiGo";"2019-06-24";"Banglore";"Delhi";"13:00";"2h 50m";"non-stop";"No info";3943;"2019-06-24 13:00:00";170;"2019-06-24 15:50:00"
7790;7790;"SpiceJet";"2019-06-24";"Mumbai";"Hyderabad";"13:15";"1h 30m";"non-stop";"No check-in baggage included";1965;"2019-06-24 13:15:00";90;"2019-06-24 14:45:00"
7791;7791;"Air India";"2019-06-24";"Delhi";"Cochin";"16:40";"26h 35m";"2 stops";"No info";9443;"2019-06-24 16:40:00";1595;"2019-06-25 19:15:00"
7792;7792;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"11:40";"13h 50m";"1 stop";"In-flight meal not included";5797;"2019-06-24 11:40:00";830;"2019-06-25 01:30:00"
7793;7793;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"10:20";"8h 40m";"1 stop";"In-flight meal not included";10791;"2019-06-24 10:20:00";520;"2019-06-24 19:00:00"
7794;7794;"Air India";"2019-06-24";"Delhi";"Cochin";"13:15";"18h 25m";"2 stops";"No info";12497;"2019-06-24 13:15:00";1105;"2019-06-25 07:40:00"
7795;7795;"Air India";"2019-06-24";"Delhi";"Cochin";"13:15";"20h 10m";"2 stops";"No info";8839;"2019-06-24 13:15:00";1210;"2019-06-25 09:25:00"
7796;7796;"SpiceJet";"2019-06-24";"Delhi";"Cochin";"15:45";"6h 20m";"1 stop";"No info";5583;"2019-06-24 15:45:00";380;"2019-06-24 22:05:00"
7797;7797;"IndiGo";"2019-06-24";"Kolkata";"Banglore";"9:35";"2h 45m";"non-stop";"No info";4804;"2019-06-24 09:35:00";165;"2019-06-24 12:20:00"
7798;7798;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"10:20";"8h 55m";"1 stop";"In-flight meal not included";7268;"2019-06-24 10:20:00";535;"2019-06-24 19:15:00"
7799;7799;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"9:40";"26h 55m";"2 stops";"In-flight meal not included";10368;"2019-06-24 09:40:00";1615;"2019-06-25 12:35:00"
7800;7800;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"7:10";"15h 20m";"1 stop";"No info";6723;"2019-06-24 07:10:00";920;"2019-06-24 22:30:00"
7801;7801;"Air India";"2019-06-24";"Delhi";"Cochin";"22:00";"21h 15m";"2 stops";"No info";9181;"2019-06-24 22:00:00";1275;"2019-06-25 19:15:00"
7802;7802;"SpiceJet";"2019-06-24";"Chennai";"Kolkata";"8:20";"2h 15m";"non-stop";"No check-in baggage included";3543;"2019-06-24 08:20:00";135;"2019-06-24 10:35:00"
7803;7803;"IndiGo";"2019-06-24";"Banglore";"Delhi";"16:55";"3h";"non-stop";"No info";4823;"2019-06-24 16:55:00";180;"2019-06-24 19:55:00"
7804;7804;"Air Asia";"2019-06-24";"Banglore";"Delhi";"4:55";"2h 50m";"non-stop";"No info";4282;"2019-06-24 04:55:00";170;"2019-06-24 07:45:00"
7805;7805;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"21:25";"21h 35m";"2 stops";"No info";13292;"2019-06-24 21:25:00";1295;"2019-06-25 19:00:00"
7806;7806;"SpiceJet";"2019-06-24";"Kolkata";"Banglore";"17:10";"2h 30m";"non-stop";"No info";3873;"2019-06-24 17:10:00";150;"2019-06-24 19:40:00"
7807;7807;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"11:00";"3h 15m";"non-stop";"In-flight meal not included";4256;"2019-06-24 11:00:00";195;"2019-06-24 14:15:00"
7808;7808;"Air India";"2019-06-24";"Delhi";"Cochin";"16:40";"26h 35m";"2 stops";"No info";9443;"2019-06-24 16:40:00";1595;"2019-06-25 19:15:00"
7809;7809;"Air Asia";"2019-06-24";"Delhi";"Cochin";"20:45";"9h 50m";"1 stop";"No info";6152;"2019-06-24 20:45:00";590;"2019-06-25 06:35:00"
7810;7810;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"23:05";"19h 55m";"2 stops";"No info";12819;"2019-06-24 23:05:00";1195;"2019-06-25 19:00:00"
7811;7811;"Jet Airways";"2019-06-24";"Delhi";"Cochin";"5:30";"7h 5m";"2 stops";"In-flight meal not included";13344;"2019-06-24 05:30:00";425;"2019-06-24 12:35:00"
7812;7812;"Multiple carriers";"2019-06-24";"Delhi";"Cochin";"7:00";"14h";"1 stop";"No info";7618;"2019-06-24 07:00:00";840;"2019-06-24 21:00:00"
7813;7813;"Air India";"2019-06-24";"Delhi";"Cochin";"17:40";"5h 20m";"1 stop";"No info";7174;"2019-06-24 17:40:00";320;"2019-06-24 23:00:00"
7814;7814;"GoAir";"2019-06-24";"Delhi";"Cochin";"10:35";"9h";"1 stop";"No info";3876;"2019-06-24 10:35:00";540;"2019-06-24 19:35:00"
7815;7815;"Air India";"2019-06-24";"Delhi";"Cochin";"12:00";"19h 40m";"2 stops";"No info";9548;"2019-06-24 12:00:00";1180;"2019-06-25 07:40:00"
